Year,District,Crop,Latitude,Longitude,Precipitation,Surface_Pressure(kPa),Specific_Humidity(g/kg),Relative_Humidity(%),Temp,Wet_Bulb_Temp(C),Max_Temp(C),Min_Temp(C),Earth_Skin_Temp(C),Wind_Speed_10M(m/s),Max_Wind_Speed_10M(m/s),Min_Wind_Speed_10M(m/s),Wind_Speed_50M(m/s),Max_Wind_Speed_50M(m/s),Min_Wind_Speed_50M(m/s),Temp_Range(C),Wind_Speed_10M_Range(m/s),Wind_Speed_50M_Range(m/s),Area,Production,Yield(kg/ha)
1985,Rautahat,Barley,26.8,85.3,4.173698630136987,98.79391780821918,11.476164383561644,56.389534246575344,24.884054794520548,13.673616438356165,44.02,5.14,24.961945205479452,2.7319999999999998,10.4,0.01,4.038383561643836,13.15,0.02,38.88,10.39,13.13,740.0,700.0,946.0
1985,Rautahat,Maize,26.8,85.3,4.173698630136987,98.79391780821918,11.476164383561644,56.389534246575344,24.884054794520548,13.673616438356165,44.02,5.14,24.961945205479452,2.7319999999999998,10.4,0.01,4.038383561643836,13.15,0.02,38.88,10.39,13.13,5870.0,8210.0,1399.0
1985,Rautahat,Millet,26.8,85.3,4.173698630136987,98.79391780821918,11.476164383561644,56.389534246575344,24.884054794520548,13.673616438356165,44.02,5.14,24.961945205479452,2.7319999999999998,10.4,0.01,4.038383561643836,13.15,0.02,38.88,10.39,13.13,740.0,520.0,703.0
1985,Rautahat,Paddy,26.8,85.3,4.173698630136987,98.79391780821918,11.476164383561644,56.389534246575344,24.884054794520548,13.673616438356165,44.02,5.14,24.961945205479452,2.7319999999999998,10.4,0.01,4.038383561643836,13.15,0.02,38.88,10.39,13.13,59620.0,101350.0,1700.0
1985,Rautahat,Wheat,26.8,85.3,4.173698630136987,98.79391780821918,11.476164383561644,56.389534246575344,24.884054794520548,13.673616438356165,44.02,5.14,24.961945205479452,2.7319999999999998,10.4,0.01,4.038383561643836,13.15,0.02,38.88,10.39,13.13,16470.0,21410.0,1300.0
1985,Rolpa,Barley,28.35,82.63,2.910109589041096,80.7133698630137,7.934602739726028,58.87547945205479,14.518465753424657,9.76917808219178,32.05,0.01,13.88117808219178,2.4572054794520546,7.84,0.08,2.7114794520547942,8.43,0.09,32.04,7.76,8.34,1400.0,1120.0,800.0
1985,Rolpa,Maize,28.35,82.63,2.910109589041096,80.7133698630137,7.934602739726028,58.87547945205479,14.518465753424657,9.76917808219178,32.05,0.01,13.88117808219178,2.4572054794520546,7.84,0.08,2.7114794520547942,8.43,0.09,32.04,7.76,8.34,8000.0,12000.0,1500.0
1985,Rolpa,Millet,28.35,82.63,2.910109589041096,80.7133698630137,7.934602739726028,58.87547945205479,14.518465753424657,9.76917808219178,32.05,0.01,13.88117808219178,2.4572054794520546,7.84,0.08,2.7114794520547942,8.43,0.09,32.04,7.76,8.34,700.0,700.0,1000.0
1985,Rolpa,Paddy,28.35,82.63,2.910109589041096,80.7133698630137,7.934602739726028,58.87547945205479,14.518465753424657,9.76917808219178,32.05,0.01,13.88117808219178,2.4572054794520546,7.84,0.08,2.7114794520547942,8.43,0.09,32.04,7.76,8.34,2430.0,2430.0,1000.0
1985,Rolpa,Wheat,28.35,82.63,2.910109589041096,80.7133698630137,7.934602739726028,58.87547945205479,14.518465753424657,9.76917808219178,32.05,0.01,13.88117808219178,2.4572054794520546,7.84,0.08,2.7114794520547942,8.43,0.09,32.04,7.76,8.34,2900.0,2610.0,900.0
1985,Rukum,Barley,28.6,82.4,2.5997534246575342,74.73167123287672,6.9473972602739735,59.56175342465754,10.390602739726027,1.7441643835616438,27.2,-6.25,9.977945205479452,2.2412876712328766,7.06,0.09,2.294931506849315,6.98,0.12,33.45,6.97,6.86,1100.0,880.0,800.0
1985,Rukum,Maize,28.6,82.4,2.5997534246575342,74.73167123287672,6.9473972602739735,59.56175342465754,10.390602739726027,1.7441643835616438,27.2,-6.25,9.977945205479452,2.2412876712328766,7.06,0.09,2.294931506849315,6.98,0.12,33.45,6.97,6.86,9200.0,7820.0,850.0
1985,Rukum,Millet,28.6,82.4,2.5997534246575342,74.73167123287672,6.9473972602739735,59.56175342465754,10.390602739726027,1.7441643835616438,27.2,-6.25,9.977945205479452,2.2412876712328766,7.06,0.09,2.294931506849315,6.98,0.12,33.45,6.97,6.86,600.0,790.0,1317.0
1985,Rukum,Paddy,28.6,82.4,2.5997534246575342,74.73167123287672,6.9473972602739735,59.56175342465754,10.390602739726027,1.7441643835616438,27.2,-6.25,9.977945205479452,2.2412876712328766,7.06,0.09,2.294931506849315,6.98,0.12,33.45,6.97,6.86,1800.0,3960.0,2200.0
1985,Rukum,Wheat,28.6,82.4,2.5997534246575342,74.73167123287672,6.9473972602739735,59.56175342465754,10.390602739726027,1.7441643835616438,27.2,-6.25,9.977945205479452,2.2412876712328766,7.06,0.09,2.294931506849315,6.98,0.12,33.45,6.97,6.86,3300.0,3000.0,909.0
1985,Rupandehi,Barley,27.5,83.4,2.9794246575342465,92.7723287671233,9.727205479452055,52.50397260273973,22.038438356164384,9.78013698630137,40.23,6.07,21.795534246575343,2.460986301369863,9.88,0.1,3.260547945205479,11.59,0.15,34.16,9.780000000000001,11.44,50.0,40.0,800.0
1985,Rupandehi,Maize,27.5,83.4,2.9794246575342465,92.7723287671233,9.727205479452055,52.50397260273973,22.038438356164384,9.78013698630137,40.23,6.07,21.795534246575343,2.460986301369863,9.88,0.1,3.260547945205479,11.59,0.15,34.16,9.780000000000001,11.44,870.0,1690.0,1943.0
1985,Rupandehi,Millet,27.5,83.4,2.9794246575342465,92.7723287671233,9.727205479452055,52.50397260273973,22.038438356164384,9.78013698630137,40.23,6.07,21.795534246575343,2.460986301369863,9.88,0.1,3.260547945205479,11.59,0.15,34.16,9.780000000000001,11.44,210.0,210.0,1000.0
1985,Rupandehi,Paddy,27.5,83.4,2.9794246575342465,92.7723287671233,9.727205479452055,52.50397260273973,22.038438356164384,9.78013698630137,40.23,6.07,21.795534246575343,2.460986301369863,9.88,0.1,3.260547945205479,11.59,0.15,34.16,9.780000000000001,11.44,69260.0,145450.0,2100.0
1985,Rupandehi,Wheat,27.5,83.4,2.9794246575342465,92.7723287671233,9.727205479452055,52.50397260273973,22.038438356164384,9.78013698630137,40.23,6.07,21.795534246575343,2.460986301369863,9.88,0.1,3.260547945205479,11.59,0.15,34.16,9.780000000000001,11.44,22000.0,30800.0,1400.0
1985,Salyan,Barley,28.4,82.1,3.0685205479452056,88.99731506849315,9.149808219178082,54.35772602739726,19.654739726027397,8.517068493150685,38.31,5.18,19.131835616438355,2.502958904109589,8.69,0.04,3.1569863013698627,10.04,0.06,33.13,8.65,9.979999999999999,1180.0,820.0,695.0
1985,Salyan,Maize,28.4,82.1,3.0685205479452056,88.99731506849315,9.149808219178082,54.35772602739726,19.654739726027397,8.517068493150685,38.31,5.18,19.131835616438355,2.502958904109589,8.69,0.04,3.1569863013698627,10.04,0.06,33.13,8.65,9.979999999999999,12880.0,18030.0,1400.0
1985,Salyan,Millet,28.4,82.1,3.0685205479452056,88.99731506849315,9.149808219178082,54.35772602739726,19.654739726027397,8.517068493150685,38.31,5.18,19.131835616438355,2.502958904109589,8.69,0.04,3.1569863013698627,10.04,0.06,33.13,8.65,9.979999999999999,4750.0,4750.0,1000.0
1985,Salyan,Paddy,28.4,82.1,3.0685205479452056,88.99731506849315,9.149808219178082,54.35772602739726,19.654739726027397,8.517068493150685,38.31,5.18,19.131835616438355,2.502958904109589,8.69,0.04,3.1569863013698627,10.04,0.06,33.13,8.65,9.979999999999999,6600.0,8730.0,1323.0
1985,Salyan,Wheat,28.4,82.1,3.0685205479452056,88.99731506849315,9.149808219178082,54.35772602739726,19.654739726027397,8.517068493150685,38.31,5.18,19.131835616438355,2.502958904109589,8.69,0.04,3.1569863013698627,10.04,0.06,33.13,8.65,9.979999999999999,12000.0,10800.0,900.0
1985,Sankhuwasabha,Barley,27.3,87.3,2.329315068493151,81.9038904109589,8.722931506849315,62.1933698630137,14.972876712328768,6.3328493150684935,28.68,-0.36,14.906356164383562,2.275041095890411,8.5,0.02,2.307698630136986,9.33,0.05,29.04,8.48,9.28,250.0,230.0,920.0
1985,Sankhuwasabha,Maize,27.3,87.3,2.329315068493151,81.9038904109589,8.722931506849315,62.1933698630137,14.972876712328768,6.3328493150684935,28.68,-0.36,14.906356164383562,2.275041095890411,8.5,0.02,2.307698630136986,9.33,0.05,29.04,8.48,9.28,9750.0,17540.0,1799.0
1985,Sankhuwasabha,Millet,27.3,87.3,2.329315068493151,81.9038904109589,8.722931506849315,62.1933698630137,14.972876712328768,6.3328493150684935,28.68,-0.36,14.906356164383562,2.275041095890411,8.5,0.02,2.307698630136986,9.33,0.05,29.04,8.48,9.28,2600.0,2600.0,1000.0
1985,Sankhuwasabha,Paddy,27.3,87.3,2.329315068493151,81.9038904109589,8.722931506849315,62.1933698630137,14.972876712328768,6.3328493150684935,28.68,-0.36,14.906356164383562,2.275041095890411,8.5,0.02,2.307698630136986,9.33,0.05,29.04,8.48,9.28,11120.0,22240.0,2000.0
1985,Sankhuwasabha,Wheat,27.3,87.3,2.329315068493151,81.9038904109589,8.722931506849315,62.1933698630137,14.972876712328768,6.3328493150684935,28.68,-0.36,14.906356164383562,2.275041095890411,8.5,0.02,2.307698630136986,9.33,0.05,29.04,8.48,9.28,1200.0,1300.0,1083.0
1985,Saptari,Barley,26.6,86.8,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,70.0,60.0,857.0
1985,Saptari,Maize,26.6,86.8,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,400.0,520.0,1300.0
1985,Saptari,Millet,26.6,86.8,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,360.0,340.0,944.0
1985,Saptari,Paddy,26.6,86.8,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,73540.0,125020.0,1700.0
1985,Saptari,Wheat,26.6,86.8,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,8000.0,8600.0,1075.0
1985,Sarlahi,Barley,26.9,85.5,3.7371232876712326,94.79849315068492,10.754931506849315,56.747863013698634,22.77435616438356,11.914493150684931,40.67,5.54,22.635260273972605,2.5125205479452055,9.25,0.03,3.4864931506849315,11.0,0.11,35.13,9.22,10.89,260.0,230.0,885.0
1985,Sarlahi,Maize,26.9,85.5,3.7371232876712326,94.79849315068492,10.754931506849315,56.747863013698634,22.77435616438356,11.914493150684931,40.67,5.54,22.635260273972605,2.5125205479452055,9.25,0.03,3.4864931506849315,11.0,0.11,35.13,9.22,10.89,10360.0,19470.0,1879.0
1985,Sarlahi,Millet,26.9,85.5,3.7371232876712326,94.79849315068492,10.754931506849315,56.747863013698634,22.77435616438356,11.914493150684931,40.67,5.54,22.635260273972605,2.5125205479452055,9.25,0.03,3.4864931506849315,11.0,0.11,35.13,9.22,10.89,530.0,530.0,1000.0
1985,Sarlahi,Paddy,26.9,85.5,3.7371232876712326,94.79849315068492,10.754931506849315,56.747863013698634,22.77435616438356,11.914493150684931,40.67,5.54,22.635260273972605,2.5125205479452055,9.25,0.03,3.4864931506849315,11.0,0.11,35.13,9.22,10.89,52900.0,105800.0,2000.0
1985,Sarlahi,Wheat,26.9,85.5,3.7371232876712326,94.79849315068492,10.754931506849315,56.747863013698634,22.77435616438356,11.914493150684931,40.67,5.54,22.635260273972605,2.5125205479452055,9.25,0.03,3.4864931506849315,11.0,0.11,35.13,9.22,10.89,12570.0,18850.0,1500.0
1985,Sindhuli,Barley,27.2,85.9,3.300438356164384,90.80306849315069,10.033999999999999,57.10583561643836,20.66490410958904,10.155424657534248,37.31,5.34,20.30849315068493,2.2933424657534247,8.31,0.03,2.934054794520548,9.45,0.06,31.970000000000002,8.280000000000001,9.389999999999999,220.0,190.0,864.0
1985,Sindhuli,Maize,27.2,85.9,3.300438356164384,90.80306849315069,10.033999999999999,57.10583561643836,20.66490410958904,10.155424657534248,37.31,5.34,20.30849315068493,2.2933424657534247,8.31,0.03,2.934054794520548,9.45,0.06,31.970000000000002,8.280000000000001,9.389999999999999,12100.0,19220.0,1588.0
1985,Sindhuli,Millet,27.2,85.9,3.300438356164384,90.80306849315069,10.033999999999999,57.10583561643836,20.66490410958904,10.155424657534248,37.31,5.34,20.30849315068493,2.2933424657534247,8.31,0.03,2.934054794520548,9.45,0.06,31.970000000000002,8.280000000000001,9.389999999999999,1000.0,800.0,800.0
1985,Sindhuli,Paddy,27.2,85.9,3.300438356164384,90.80306849315069,10.033999999999999,57.10583561643836,20.66490410958904,10.155424657534248,37.31,5.34,20.30849315068493,2.2933424657534247,8.31,0.03,2.934054794520548,9.45,0.06,31.970000000000002,8.280000000000001,9.389999999999999,8100.0,15500.0,1914.0
1985,Sindhuli,Wheat,27.2,85.9,3.300438356164384,90.80306849315069,10.033999999999999,57.10583561643836,20.66490410958904,10.155424657534248,37.31,5.34,20.30849315068493,2.2933424657534247,8.31,0.03,2.934054794520548,9.45,0.06,31.970000000000002,8.280000000000001,9.389999999999999,5520.0,7180.0,1301.0
1985,Sindhupalchok,Barley,27.91,85.74,1.9824931506849315,72.31520547945205,6.681479452054794,62.47443835616439,8.686958904109588,4.419315068493151,22.74,-6.77,8.615671232876712,2.4188493150684933,8.11,0.04,2.27172602739726,8.0,0.05,29.509999999999998,8.07,7.95,350.0,280.0,800.0
1985,Sindhupalchok,Maize,27.91,85.74,1.9824931506849315,72.31520547945205,6.681479452054794,62.47443835616439,8.686958904109588,4.419315068493151,22.74,-6.77,8.615671232876712,2.4188493150684933,8.11,0.04,2.27172602739726,8.0,0.05,29.509999999999998,8.07,7.95,9500.0,13300.0,1400.0
1985,Sindhupalchok,Millet,27.91,85.74,1.9824931506849315,72.31520547945205,6.681479452054794,62.47443835616439,8.686958904109588,4.419315068493151,22.74,-6.77,8.615671232876712,2.4188493150684933,8.11,0.04,2.27172602739726,8.0,0.05,29.509999999999998,8.07,7.95,2850.0,2850.0,1000.0
1985,Sindhupalchok,Paddy,27.91,85.74,1.9824931506849315,72.31520547945205,6.681479452054794,62.47443835616439,8.686958904109588,4.419315068493151,22.74,-6.77,8.615671232876712,2.4188493150684933,8.11,0.04,2.27172602739726,8.0,0.05,29.509999999999998,8.07,7.95,4300.0,6960.0,1619.0
1985,Sindhupalchok,Wheat,27.91,85.74,1.9824931506849315,72.31520547945205,6.681479452054794,62.47443835616439,8.686958904109588,4.419315068493151,22.74,-6.77,8.615671232876712,2.4188493150684933,8.11,0.04,2.27172602739726,8.0,0.05,29.509999999999998,8.07,7.95,4770.0,4050.0,849.0
1985,Siraha,Barley,26.75,86.34,3.179671232876712,93.36213698630137,10.456520547945205,56.64687671232877,22.290657534246577,16.783616438356166,38.47,7.36,22.040027397260275,2.597917808219178,9.52,0.04,3.3917808219178083,11.02,0.03,31.11,9.48,10.99,30.0,20.0,667.0
1985,Siraha,Maize,26.75,86.34,3.179671232876712,93.36213698630137,10.456520547945205,56.64687671232877,22.290657534246577,16.783616438356166,38.47,7.36,22.040027397260275,2.597917808219178,9.52,0.04,3.3917808219178083,11.02,0.03,31.11,9.48,10.99,1850.0,2590.0,1400.0
1985,Siraha,Millet,26.75,86.34,3.179671232876712,93.36213698630137,10.456520547945205,56.64687671232877,22.290657534246577,16.783616438356166,38.47,7.36,22.040027397260275,2.597917808219178,9.52,0.04,3.3917808219178083,11.02,0.03,31.11,9.48,10.99,1100.0,1000.0,909.0
1985,Siraha,Paddy,26.75,86.34,3.179671232876712,93.36213698630137,10.456520547945205,56.64687671232877,22.290657534246577,16.783616438356166,38.47,7.36,22.040027397260275,2.597917808219178,9.52,0.04,3.3917808219178083,11.02,0.03,31.11,9.48,10.99,68570.0,113280.0,1652.0
1985,Siraha,Wheat,26.75,86.34,3.179671232876712,93.36213698630137,10.456520547945205,56.64687671232877,22.290657534246577,16.783616438356166,38.47,7.36,22.040027397260275,2.597917808219178,9.52,0.04,3.3917808219178083,11.02,0.03,31.11,9.48,10.99,7800.0,10900.0,1397.0
1985,Solukhumbu,Barley,28.0,86.8,0.8634794520547946,56.098246575342465,3.7245479452054795,56.24219178082192,-3.1404931506849314,-10.201616438356165,15.02,-22.51,-2.303232876712329,3.467890410958904,14.94,0.09,3.9637808219178083,16.63,0.05,37.53,14.85,16.58,560.0,500.0,893.0
1985,Solukhumbu,Maize,28.0,86.8,0.8634794520547946,56.098246575342465,3.7245479452054795,56.24219178082192,-3.1404931506849314,-10.201616438356165,15.02,-22.51,-2.303232876712329,3.467890410958904,14.94,0.09,3.9637808219178083,16.63,0.05,37.53,14.85,16.58,2500.0,3750.0,1500.0
1985,Solukhumbu,Millet,28.0,86.8,0.8634794520547946,56.098246575342465,3.7245479452054795,56.24219178082192,-3.1404931506849314,-10.201616438356165,15.02,-22.51,-2.303232876712329,3.467890410958904,14.94,0.09,3.9637808219178083,16.63,0.05,37.53,14.85,16.58,900.0,890.0,989.0
1985,Solukhumbu,Paddy,28.0,86.8,0.8634794520547946,56.098246575342465,3.7245479452054795,56.24219178082192,-3.1404931506849314,-10.201616438356165,15.02,-22.51,-2.303232876712329,3.467890410958904,14.94,0.09,3.9637808219178083,16.63,0.05,37.53,14.85,16.58,420.0,580.0,1381.0
1985,Solukhumbu,Wheat,28.0,86.8,0.8634794520547946,56.098246575342465,3.7245479452054795,56.24219178082192,-3.1404931506849314,-10.201616438356165,15.02,-22.51,-2.303232876712329,3.467890410958904,14.94,0.09,3.9637808219178083,16.63,0.05,37.53,14.85,16.58,400.0,460.0,1150.0
1985,Sunsari,Barley,26.6,87.1,3.16386301369863,93.89427397260275,10.855945205479452,57.69347945205479,22.334246575342465,12.061369863013697,38.72,6.77,22.145643835616436,2.422438356164384,10.33,0.02,3.1611780821917805,12.22,0.03,31.95,10.31,12.190000000000001,50.0,40.0,800.0
1985,Sunsari,Maize,26.6,87.1,3.16386301369863,93.89427397260275,10.855945205479452,57.69347945205479,22.334246575342465,12.061369863013697,38.72,6.77,22.145643835616436,2.422438356164384,10.33,0.02,3.1611780821917805,12.22,0.03,31.95,10.31,12.190000000000001,2250.0,3370.0,1498.0
1985,Sunsari,Millet,26.6,87.1,3.16386301369863,93.89427397260275,10.855945205479452,57.69347945205479,22.334246575342465,12.061369863013697,38.72,6.77,22.145643835616436,2.422438356164384,10.33,0.02,3.1611780821917805,12.22,0.03,31.95,10.31,12.190000000000001,500.0,500.0,1000.0
1985,Sunsari,Paddy,26.6,87.1,3.16386301369863,93.89427397260275,10.855945205479452,57.69347945205479,22.334246575342465,12.061369863013697,38.72,6.77,22.145643835616436,2.422438356164384,10.33,0.02,3.1611780821917805,12.22,0.03,31.95,10.31,12.190000000000001,48700.0,112980.0,2320.0
1985,Sunsari,Wheat,26.6,87.1,3.16386301369863,93.89427397260275,10.855945205479452,57.69347945205479,22.334246575342465,12.061369863013697,38.72,6.77,22.145643835616436,2.422438356164384,10.33,0.02,3.1611780821917805,12.22,0.03,31.95,10.31,12.190000000000001,10000.0,14800.0,1480.0
1985,Surkhet,Barley,28.5,81.7,2.7932328767123287,88.29452054794521,8.991369863013698,53.729260273972606,19.32041095890411,8.055753424657533,38.2,3.44,18.716027397260277,2.194,7.83,0.1,2.642904109589041,8.6,0.15,34.760000000000005,7.73,8.45,1000.0,850.0,850.0
1985,Surkhet,Maize,28.5,81.7,2.7932328767123287,88.29452054794521,8.991369863013698,53.729260273972606,19.32041095890411,8.055753424657533,38.2,3.44,18.716027397260277,2.194,7.83,0.1,2.642904109589041,8.6,0.15,34.760000000000005,7.73,8.45,13820.0,15380.0,1113.0
1985,Surkhet,Millet,28.5,81.7,2.7932328767123287,88.29452054794521,8.991369863013698,53.729260273972606,19.32041095890411,8.055753424657533,38.2,3.44,18.716027397260277,2.194,7.83,0.1,2.642904109589041,8.6,0.15,34.760000000000005,7.73,8.45,1000.0,1000.0,1000.0
1985,Surkhet,Paddy,28.5,81.7,2.7932328767123287,88.29452054794521,8.991369863013698,53.729260273972606,19.32041095890411,8.055753424657533,38.2,3.44,18.716027397260277,2.194,7.83,0.1,2.642904109589041,8.6,0.15,34.760000000000005,7.73,8.45,10000.0,20000.0,2000.0
1985,Surkhet,Wheat,28.5,81.7,2.7932328767123287,88.29452054794521,8.991369863013698,53.729260273972606,19.32041095890411,8.055753424657533,38.2,3.44,18.716027397260277,2.194,7.83,0.1,2.642904109589041,8.6,0.15,34.760000000000005,7.73,8.45,12600.0,11340.0,900.0
1985,Syangja,Barley,28.0,83.8,2.7342739726027396,85.92391780821917,8.71923287671233,55.494109589041095,17.701287671232876,6.73682191780822,34.76,3.58,17.375123287671233,2.300164383561644,8.57,0.06,2.665972602739726,9.59,0.08,31.18,8.51,9.51,70.0,50.0,714.0
1985,Syangja,Maize,28.0,83.8,2.7342739726027396,85.92391780821917,8.71923287671233,55.494109589041095,17.701287671232876,6.73682191780822,34.76,3.58,17.375123287671233,2.300164383561644,8.57,0.06,2.665972602739726,9.59,0.08,31.18,8.51,9.51,11000.0,14300.0,1300.0
1985,Syangja,Millet,28.0,83.8,2.7342739726027396,85.92391780821917,8.71923287671233,55.494109589041095,17.701287671232876,6.73682191780822,34.76,3.58,17.375123287671233,2.300164383561644,8.57,0.06,2.665972602739726,9.59,0.08,31.18,8.51,9.51,10000.0,9000.0,900.0
1985,Syangja,Paddy,28.0,83.8,2.7342739726027396,85.92391780821917,8.71923287671233,55.494109589041095,17.701287671232876,6.73682191780822,34.76,3.58,17.375123287671233,2.300164383561644,8.57,0.06,2.665972602739726,9.59,0.08,31.18,8.51,9.51,15270.0,30540.0,2000.0
1985,Syangja,Wheat,28.0,83.8,2.7342739726027396,85.92391780821917,8.71923287671233,55.494109589041095,17.701287671232876,6.73682191780822,34.76,3.58,17.375123287671233,2.300164383561644,8.57,0.06,2.665972602739726,9.59,0.08,31.18,8.51,9.51,6000.0,6000.0,1000.0
1985,Tanahu,Barley,28.0,84.1,2.1595890410958902,77.57608219178083,7.483041095890411,59.61090410958904,12.218465753424656,2.904986301369863,27.56,-3.34,12.00613698630137,2.2047945205479453,7.23,0.01,2.093068493150685,6.98,0.03,30.9,7.220000000000001,6.95,30.0,30.0,1000.0
1985,Tanahu,Maize,28.0,84.1,2.1595890410958902,77.57608219178083,7.483041095890411,59.61090410958904,12.218465753424656,2.904986301369863,27.56,-3.34,12.00613698630137,2.2047945205479453,7.23,0.01,2.093068493150685,6.98,0.03,30.9,7.220000000000001,6.95,21000.0,22880.0,1090.0
1985,Tanahu,Millet,28.0,84.1,2.1595890410958902,77.57608219178083,7.483041095890411,59.61090410958904,12.218465753424656,2.904986301369863,27.56,-3.34,12.00613698630137,2.2047945205479453,7.23,0.01,2.093068493150685,6.98,0.03,30.9,7.220000000000001,6.95,7000.0,6300.0,900.0
1985,Tanahu,Paddy,28.0,84.1,2.1595890410958902,77.57608219178083,7.483041095890411,59.61090410958904,12.218465753424656,2.904986301369863,27.56,-3.34,12.00613698630137,2.2047945205479453,7.23,0.01,2.093068493150685,6.98,0.03,30.9,7.220000000000001,6.95,13360.0,24480.0,1832.0
1985,Tanahu,Wheat,28.0,84.1,2.1595890410958902,77.57608219178083,7.483041095890411,59.61090410958904,12.218465753424656,2.904986301369863,27.56,-3.34,12.00613698630137,2.2047945205479453,7.23,0.01,2.093068493150685,6.98,0.03,30.9,7.220000000000001,6.95,3500.0,5950.0,1700.0
1985,Taplejung,Barley,27.4,87.7,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,150.0,120.0,800.0
1985,Taplejung,Maize,27.4,87.7,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,5600.0,7840.0,1400.0
1985,Taplejung,Millet,27.4,87.7,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,2000.0,2000.0,1000.0
1985,Taplejung,Paddy,27.4,87.7,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,2000.0,3800.0,1900.0
1985,Taplejung,Wheat,27.4,87.7,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,1750.0,1750.0,1000.0
1985,Tehrathum,Barley,27.1,87.5,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,150.0,140.0,933.0
1985,Tehrathum,Maize,27.1,87.5,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,11970.0,17950.0,1500.0
1985,Tehrathum,Millet,27.1,87.5,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,3000.0,2700.0,900.0
1985,Tehrathum,Paddy,27.1,87.5,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,10860.0,16290.0,1500.0
1985,Tehrathum,Wheat,27.1,87.5,2.627890410958904,79.96071232876713,8.545232876712328,65.00961643835616,13.554739726027396,5.73731506849315,27.27,-1.07,13.306465753424657,2.1603561643835616,7.91,0.02,2.2011780821917806,8.81,0.03,28.34,7.890000000000001,8.780000000000001,1350.0,1410.0,1044.0
1985,Udayapur,Barley,26.9,86.5,3.0516164383561644,94.93742465753425,10.920356164383561,56.49421917808219,23.004164383561644,12.264712328767123,39.31,6.48,22.874602739726026,2.5784383561643835,10.87,0.02,3.422438356164384,12.88,0.04,32.83,10.85,12.840000000000002,30.0,30.0,1000.0
